,id,size,generation,fitness.min,fitness.l_quartile,fitness.median,fitness.u_quartile,fitness.max
0,050:000,50,0,16.0,23.0,25.0,29.0,35.0
1,050:000,50,1,15.0,23.5,26.0,29.0,35.0
2,050:000,50,2,19.0,24.0,26.5,29.0,37.0
3,050:000,50,3,17.0,25.0,26.0,29.0,35.0
4,050:000,50,4,17.0,24.0,27.0,29.0,37.0
5,050:000,50,5,21.0,24.0,26.0,29.0,35.0
6,050:000,50,6,19.0,24.0,26.0,28.5,38.0
7,050:000,50,7,18.0,24.0,26.0,28.0,38.0
8,050:000,50,8,15.0,24.0,27.0,29.0,38.0
9,050:000,50,9,19.0,24.0,27.0,29.0,37.0
10,050:000,50,10,14.0,24.0,26.0,29.0,36.0
11,050:000,50,11,18.0,25.0,27.0,29.0,37.0
12,050:000,50,12,17.0,25.5,27.0,29.0,37.0
13,050:000,50,13,20.0,25.0,28.0,30.0,36.0
14,050:000,50,14,17.0,25.0,27.0,30.0,39.0
15,050:000,50,15,19.0,24.0,27.0,31.0,36.0
16,050:000,50,16,21.0,26.0,28.0,31.0,37.0
17,050:000,50,17,19.0,26.0,29.0,32.0,37.0
18,050:000,50,18,23.0,28.0,30.0,31.0,38.0
19,050:000,50,19,19.0,27.0,29.0,31.0,42.0
20,050:000,50,20,18.0,27.0,29.0,32.0,38.0
21,050:000,50,21,23.0,27.5,30.0,32.0,38.0
22,050:000,50,22,22.0,27.0,30.0,32.0,37.0
23,050:000,50,23,22.0,27.0,29.0,32.0,43.0
24,050:000,50,24,21.0,26.0,28.5,31.0,38.0
25,050:000,50,25,20.0,27.0,30.0,32.0,37.0
26,050:000,50,26,19.0,28.0,30.0,32.0,36.0
27,050:000,50,27,20.0,28.0,29.0,32.0,39.0
28,050:000,50,28,20.0,28.0,30.0,32.5,38.0
29,050:000,50,29,23.0,28.0,31.0,33.0,40.0
30,050:000,50,30,21.0,28.0,31.0,34.0,39.0
31,050:000,50,31,21.0,28.0,30.0,32.0,39.0
32,050:000,50,32,21.0,29.0,31.0,33.0,40.0
33,050:000,50,33,22.0,29.0,31.0,34.0,38.0
34,050:000,50,34,23.0,29.0,31.5,34.0,40.0
35,050:000,50,35,23.0,29.0,31.0,33.0,40.0
36,050:000,50,36,24.0,29.0,31.0,33.0,40.0
37,050:000,50,37,24.0,28.0,31.0,33.0,40.0
38,050:000,50,38,24.0,28.5,31.0,33.0,40.0
39,050:000,50,39,24.0,29.0,32.0,33.0,39.0
40,050:000,50,40,23.0,30.0,32.0,34.0,40.0
41,050:000,50,41,19.0,29.0,32.0,34.0,40.0
42,050:000,50,42,25.0,29.0,32.0,34.0,40.0
43,050:000,50,43,23.0,30.0,32.0,35.0,41.0
44,050:000,50,44,23.0,29.5,32.0,35.0,42.0
45,050:000,50,45,24.0,29.0,31.0,34.5,39.0
46,050:000,50,46,22.0,30.0,32.5,35.0,40.0
47,050:000,50,47,21.0,31.0,33.0,35.0,39.0
48,050:000,50,48,23.0,30.0,33.0,35.0,41.0
49,050:000,50,49,25.0,32.0,34.0,36.0,41.0
50,050:001,50,0,18.0,25.0,27.0,30.0,39.0
51,050:001,50,1,21.0,25.5,28.5,30.0,36.0
52,050:001,50,2,14.0,25.0,28.0,30.0,36.0
53,050:001,50,3,18.0,25.0,27.0,30.0,33.0
54,050:001,50,4,19.0,25.0,27.0,29.5,34.0
55,050:001,50,5,16.0,25.0,27.0,30.0,37.0
56,050:001,50,6,18.0,24.0,27.0,30.0,37.0
57,050:001,50,7,19.0,25.0,28.0,31.0,36.0
58,050:001,50,8,19.0,26.0,28.0,30.0,38.0
59,050:001,50,9,18.0,26.0,29.0,31.0,38.0
60,050:001,50,10,17.0,25.5,29.0,31.5,37.0
61,050:001,50,11,19.0,27.0,29.0,32.0,40.0
62,050:001,50,12,20.0,27.0,29.5,31.0,38.0
63,050:001,50,13,23.0,27.0,29.5,32.0,44.0
64,050:001,50,14,20.0,27.0,29.0,32.0,37.0
65,050:001,50,15,21.0,27.0,30.0,33.0,42.0
66,050:001,50,16,23.0,27.5,31.0,33.0,39.0
67,050:001,50,17,23.0,27.0,30.0,33.0,39.0
68,050:001,50,18,24.0,28.0,30.0,33.0,40.0
69,050:001,50,19,25.0,29.0,31.0,33.0,40.0
70,050:001,50,20,21.0,28.0,30.0,33.0,43.0
71,050:001,50,21,22.0,27.0,30.0,32.0,40.0
72,050:001,50,22,21.0,27.0,30.0,32.5,40.0
73,050:001,50,23,22.0,28.0,30.0,32.0,37.0
74,050:001,50,24,21.0,27.0,30.0,32.0,37.0
75,050:001,50,25,21.0,28.0,31.0,32.0,38.0
76,050:001,50,26,18.0,28.0,31.0,33.0,38.0
77,050:001,50,27,23.0,28.0,31.0,33.0,39.0
78,050:001,50,28,24.0,28.0,31.0,34.0,40.0
79,050:001,50,29,23.0,29.0,31.0,34.0,40.0
80,050:001,50,30,24.0,29.0,31.0,34.0,40.0
81,050:001,50,31,24.0,30.0,32.0,34.0,39.0
82,050:001,50,32,23.0,29.0,32.0,35.0,40.0
83,050:001,50,33,24.0,29.0,31.0,33.5,40.0
84,050:001,50,34,23.0,29.5,31.0,34.0,40.0
85,050:001,50,35,24.0,29.0,31.0,33.5,39.0
86,050:001,50,36,23.0,29.0,32.0,35.0,39.0
87,050:001,50,37,23.0,29.0,32.0,35.0,40.0
88,050:001,50,38,25.0,30.0,32.0,34.0,40.0
89,050:001,50,39,24.0,30.0,32.0,34.0,40.0
90,050:001,50,40,26.0,30.0,32.0,34.0,40.0
91,050:001,50,41,26.0,30.5,32.5,34.0,39.0
92,050:001,50,42,26.0,30.0,33.0,35.0,39.0
93,050:001,50,43,25.0,31.0,34.0,36.0,39.0
94,050:001,50,44,24.0,31.0,33.0,35.0,40.0
95,050:001,50,45,22.0,31.0,33.0,36.0,40.0
96,050:001,50,46,22.0,30.5,33.0,35.0,42.0
97,050:001,50,47,26.0,31.0,33.0,35.0,42.0
98,050:001,50,48,27.0,31.0,33.0,35.0,42.0
99,050:001,50,49,25.0,31.0,33.0,35.5,42.0
100,050:002,50,0,18.0,21.5,25.0,27.5,34.0
101,050:002,50,1,18.0,23.0,25.5,27.0,36.0
102,050:002,50,2,16.0,24.0,26.0,28.0,37.0
103,050:002,50,3,17.0,24.0,27.0,29.0,42.0
104,050:002,50,4,17.0,24.0,28.0,30.0,40.0
105,050:002,50,5,17.0,24.0,28.0,30.0,38.0
106,050:002,50,6,18.0,25.0,28.0,31.0,41.0
107,050:002,50,7,17.0,24.0,27.0,30.0,37.0
108,050:002,50,8,20.0,25.0,27.0,31.0,40.0
109,050:002,50,9,18.0,25.0,28.0,31.0,37.0
110,050:002,50,10,19.0,25.0,28.5,30.5,38.0
111,050:002,50,11,18.0,25.0,28.0,31.0,36.0
112,050:002,50,12,18.0,25.0,28.0,31.0,37.0
113,050:002,50,13,18.0,26.0,28.0,31.0,38.0
114,050:002,50,14,21.0,25.0,27.0,30.0,36.0
115,050:002,50,15,21.0,25.0,28.0,31.0,34.0
116,050:002,50,16,20.0,25.0,27.0,30.0,34.0
117,050:002,50,17,19.0,25.0,26.0,29.0,33.0
118,050:002,50,18,20.0,24.0,26.0,29.5,34.0
119,050:002,50,19,19.0,25.0,27.0,30.0,37.0
120,050:002,50,20,16.0,25.0,27.0,30.0,37.0
121,050:002,50,21,20.0,25.0,28.0,30.0,35.0
122,050:002,50,22,20.0,26.0,29.0,31.0,38.0
123,050:002,50,23,18.0,26.0,29.0,32.0,41.0
124,050:002,50,24,20.0,25.0,28.0,31.0,39.0
125,050:002,50,25,20.0,25.0,29.0,31.5,37.0
126,050:002,50,26,20.0,26.0,29.5,32.0,37.0
127,050:002,50,27,20.0,26.0,29.5,33.0,39.0
128,050:002,50,28,19.0,26.0,30.0,32.0,39.0
129,050:002,50,29,19.0,27.0,30.0,32.0,41.0
130,050:002,50,30,19.0,27.5,31.0,33.0,40.0
131,050:002,50,31,19.0,28.0,31.0,34.0,41.0
132,050:002,50,32,23.0,29.0,31.0,34.0,41.0
133,050:002,50,33,24.0,29.5,31.5,35.0,42.0
134,050:002,50,34,25.0,29.0,32.0,35.0,41.0
135,050:002,50,35,24.0,29.0,31.0,34.0,41.0
136,050:002,50,36,22.0,28.0,32.0,34.0,41.0
137,050:002,50,37,23.0,29.0,32.0,34.5,43.0
138,050:002,50,38,23.0,30.0,33.0,35.0,41.0
139,050:002,50,39,22.0,29.5,33.0,36.0,41.0
140,050:002,50,40,24.0,31.0,33.0,36.0,41.0
141,050:002,50,41,22.0,31.0,34.0,36.0,40.0
142,050:002,50,42,24.0,31.5,34.0,36.0,41.0
143,050:002,50,43,23.0,31.0,33.0,36.0,40.0
144,050:002,50,44,23.0,31.0,33.5,36.0,42.0
145,050:002,50,45,19.0,31.0,33.0,36.0,42.0
146,050:002,50,46,23.0,31.0,33.0,36.0,41.0
147,050:002,50,47,26.0,31.0,34.0,37.0,42.0
